chr,strand,gene_locus,gene_id,gene_name,gene_biotype,polyA_sites_in_gene,proximal_pos,proximal_feature,proximal_exp,distal_pos,distal_feature,distal_exp,proximal_control_sum,distal_control_sum,proximal_test_sum,distal_test_sum,proximal_fc,distal_fc,proximal_perc_inc,distal_perc_inc,proximal_padj,distal_padj,pair_type,gene_class
5,+,chr5:103120148-103212798,ENSG00000145725,PPIP5K2,protein_coding,2,103140140,intron,2927,103203205,utr3,24654,1362,10698,1565,13956,0.02636,-0.02274,0.47,0.43,0.46522,0.46352,composite,control_down
5,+,chr5:177303773-177306958,ENSG00000169230,PRELID1,protein_coding,2,177306659,utr3,17786,177306947,utr3,27267,9682,14355,8104,12912,0.0579,-0.05625,0.54,0.53,0.93655,0.93654,same,control_down
5,-,chr5:35048755-35230588,ENSG00000113494,PRLR,protein_coding,2,35055704,utr3,837,35053644,intron,339,541,159,296,180,0.41278,-0.57251,0.65,0.47,0.03263,0.03763,skipped,enhanced
5,-,chr5:177301197-177303743,ENSG00000169228,RAB24,protein_coding,2,177301451,utr3,18847,177301198,exon,1589,8680,644,10167,945,0.13925,-0.23133,0.46,0.41,0.09874,0.1018,same,control_down
5,-,chr5:36248433-36302113,ENSG00000164188,RANBP3L,protein_coding,2,36294310,intron,400,36250615,intron,411,109,114,291,297,-0.03384,0.03322,0.27,0.28,0.88075,0.88065,composite,control_up
5,+,chr5:168486444-168519298,ENSG00000113643,RARS,protein_coding,2,168510658,utr3,13894,168519297,utr3,27243,8743,14422,5151,12821,0.17389,-0.17358,0.63,0.53,0.11827,0.11827,skipped,control_down
5,+,chr5:98768649-98798642,ENSG00000174136,RGMB,protein_coding,2,98794054,utr3,4869,98796491,utr3,7679,2358,2724,2511,4955,0.31964,-0.3076,0.48,0.35,0.24502,0.24444,same,control_down
5,+,chr5:178130995-178150564,ENSG00000145916,RMND5B,protein_coding,2,178148564,utr3,4701,178150564,utr3,753,2089,261,2612,492,0.26018,-0.38749,0.44,0.35,0.04695,0.04976,same,enhanced
5,+,chr5:141958327-141990290,ENSG00000013561,RNF14,protein_coding,2,141988037,utr3,9728,141989184,utr3,42224,4362,15855,5366,26369,0.18778,-0.17864,0.45,0.38,0.22299,0.22258,same,control_down
5,-,chr5:159157408-159210052,ENSG00000145860,RNF145,protein_coding,2,159176713,exon,43031,159157410,utr3,320979,18652,103645,24379,217334,0.29018,-0.28472,0.43,0.32,0.00017,0.00017,skipped,enhanced
5,-,chr5:82273357-82278576,ENSG00000186468,RPS23,protein_coding,2,82276052,utr3,41249,82275813,utr3,2566,21815,1100,19434,1466,0.24057,-0.29425,0.53,0.43,0.01152,0.01181,same,enhanced
5,+,chr5:154445956-154461053,ENSG00000164576,SAP30L,protein_coding,2,154456144,utr3,16293,154461051,utr3,26604,7151,8708,9142,17896,0.38689,-0.37846,0.44,0.33,0.00027,0.00027,same,enhanced
5,+,chr5:78360582-78479070,ENSG00000085365,SCAMP1,protein_coding,2,78478279,utr3,46273,78478828,utr3,6834,19583,2728,26690,4106,0.02526,-0.02836,0.42,0.4,0.87534,0.87559,same,control_down
5,+,chr5:175477061-175529741,ENSG00000164466,SFXN1,protein_coding,2,175527452,utr3,1166,175528611,utr3,13894,828,9600,338,4294,0.10079,-0.06493,0.71,0.69,0.57072,0.56898,same,control_down
5,+,chr5:155870343-156767787,ENSG00000170624,SGCD,protein_coding,2,156759597,utr3,911,156767776,utr3,16238,333,5606,578,10632,0.12536,-0.09798,0.37,0.35,0.46389,0.45731,same,control_down
5,-,chr5:65665927-65723034,ENSG00000197860,SGTB,protein_coding,2,65666234,utr3,355,65665938,utr3,2614,142,1075,213,1539,-0.03258,0.01653,0.4,0.41,0.65458,0.66022,same,control_up
5,-,chr5:172324999-172454522,ENSG00000174705,SH3PXD2B,protein_coding,2,172388009,intron,592,172330408,intron,298,379,161,213,137,0.16258,-0.18231,0.64,0.54,0.58484,0.58484,composite,control_down
5,+,chr5:145936578-146081790,ENSG00000156463,SH3RF2,protein_coding,2,146063290,utr3,407,146081770,utr3,5464,232,2681,175,2783,0.20598,-0.11164,0.57,0.49,0.39708,0.38693,skipped,control_down
5,-,chr5:132822140-132830897,ENSG00000164403,SHROOM1,protein_coding,2,132824932,exon,930,132822142,utr3,17736,387,7591,543,10145,-0.02653,0.01663,0.42,0.43,0.96424,0.96315,skipped,control_up
5,+,chr5:36606354-36688333,ENSG00000079215,SLC1A3,protein_coding,2,36637509,intron,1506,36688331,utr3,15000,968,7090,538,7910,0.50306,-0.47696,0.64,0.47,0.20238,0.20238,composite,control_down
5,+,chr5:132369751-132395613,ENSG00000197375,SLC22A5,protein_coding,2,132370832,intron,2039,132395610,utr3,13434,1050,5124,989,8310,0.40279,-0.3414,0.51,0.38,0.01221,0.01183,composite,enhanced
5,-,chr5:55625844-55773193,ENSG00000177058,SLC38A9,protein_coding,2,55626410,utr3,879,55625857,utr3,5700,436,2888,443,2812,-0.01388,0.00913,0.5,0.51,0.90915,0.91127,same,control_up
5,-,chr5:160401640-160421710,ENSG00000164609,SLU7,protein_coding,2,160403151,utr3,5534,160401648,utr3,32821,2318,11768,3216,21053,0.22778,-0.19784,0.42,0.36,0.18315,0.18232,same,control_down
5,-,chr5:61157708-61162473,ENSG00000188725,SMIM15,protein_coding,2,61158767,utr3,23164,61158604,utr3,47803,11266,24290,11898,23513,-0.07525,0.07453,0.49,0.51,0.71661,0.71657,same,control_up
5,+,chr5:61162069-61232039,ENSG00000251279,SMIM15-AS1,antisense_RNA,2,61163311,intron,1446,61186555,intron,448,864,176,582,272,0.5175,-0.79566,0.6,0.39,0.00013,0.00017,composite,enhanced
5,+,chr5:9546199-9550608,ENSG00000250786,SNHG18,lincRNA,2,9549187,exon,2920,9550294,exon,1414,1185,661,1735,753,-0.1702,0.19452,0.41,0.47,0.25218,0.25421,same,control_up
5,+,chr5:122774995-122830107,ENSG00000205302,SNX2,protein_coding,2,122829754,utr3,21460,122830104,utr3,28386,8102,11284,13358,17102,-0.05934,0.05747,0.38,0.4,0.45076,0.45066,same,control_up
5,-,chr5:151661095-151687164,ENSG00000113140,SPARC,protein_coding,2,151662442,utr3,683532,151661442,utr3,262562,429093,92036,254439,170526,0.76353,-0.76536,0.63,0.35,0,0,same,enhanced
5,+,chr5:142325292-142672000,ENSG00000231185,SPRY4-AS1,antisense_RNA,2,142465146,intron,289,142649147,intron,245,114,66,175,179,0.29246,-0.33353,0.39,0.27,0.34252,0.34252,composite,control_down
5,+,chr5:179806397-179838077,ENSG00000161011,SQSTM1,protein_coding,2,179837251,utr3,268024,179838074,utr3,36443,129297,19821,138727,16622,-0.1991,0.20129,0.48,0.54,0.62917,0.62919,same,control_up
5,-,chr5:172042072-172188385,ENSG00000072786,STK10,protein_coding,2,172043617,utr3,12742,172042079,utr3,8420,4637,3263,8105,5157,-0.0374,0.03809,0.36,0.39,0.77269,0.77278,same,control_up
5,+,chr5:147234962-147387851,ENSG00000169302,STK32A,protein_coding,2,147386138,utr3,357,147387845,utr3,3359,178,2417,179,942,-0.63826,0.36462,0.5,0.72,0.00222,0.00171,same,repressed
5,+,chr5:150601079-150659219,ENSG00000171992,SYNPO,protein_coding,2,150654230,utr3,3327,150659206,utr3,50212,1251,16226,2076,33986,0.03852,-0.0351,0.38,0.32,0.42069,0.41909,skipped,control_down
5,+,chr5:33440695-33469538,ENSG00000113407,TARS,protein_coding,2,33467932,utr3,4132,33468084,utr3,58280,2498,33608,1634,24672,0.08113,-0.06628,0.6,0.58,0.5216,0.52024,same,control_down
5,+,chr5:157731196-157741447,ENSG00000113272,THG1L,protein_coding,2,157739765,utr3,7016,157741445,utr3,2570,4447,1018,2569,1552,0.65377,-0.73945,0.63,0.4,0,0,same,enhanced
5,-,chr5:149993117-150001166,ENSG00000164296,TIGD6,protein_coding,2,149999846,exon,399,149993121,utr3,424,188,167,211,257,-0.38591,0.43368,0.47,0.39,0.12203,0.12736,skipped,control_up
5,+,chr5:140639426-140645407,ENSG00000113119,TMCO6,protein_coding,2,140641256,intron,2030,140645401,utr3,2690,1078,1518,952,1172,-0.08052,0.07835,0.53,0.56,0.94451,0.94455,composite,control_up
5,-,chr5:43444251-43483892,ENSG00000151881,TMEM267,protein_coding,2,43445329,utr3,12696,43444678,utr3,4807,6502,2943,6194,1864,-0.22762,0.24858,0.51,0.61,0.05939,0.05978,same,control_up
5,+,chr5:72816311-72916732,ENSG00000083312,TNPO1,protein_coding,2,72910328,utr3,21898,72914386,utr3,84334,15219,33043,6679,51291,0.86501,-0.84216,0.69,0.39,0,0,same,enhanced
5,+,chr5:34838832-34899455,ENSG00000205838,TTC23L,protein_coding,2,34849857,intron,282,34869844,utr3,431,145,217,137,214,0.05566,-0.04864,0.51,0.5,0.97014,0.9727,composite,control_down
5,+,chr5:159263080-159286039,ENSG00000164332,UBLCP1,protein_coding,2,159279908,intron,1528,159286031,utr3,20787,874,7989,654,12798,0.59775,-0.54929,0.57,0.38,0.0068,0.00661,composite,enhanced
5,-,chr5:172209639-172284070,ENSG00000168246,UBTD2,protein_coding,2,172211397,utr3,724,172210216,utr3,8150,348,3494,376,4656,0.17043,-0.09139,0.48,0.43,0.34374,0.33334,same,control_down
5,+,chr5:111091715-111130501,ENSG00000134987,WDR36,protein_coding,2,111129703,utr3,7054,111130501,utr3,5925,3440,2632,3614,3293,0.10691,-0.10757,0.49,0.44,0.27275,0.27276,same,control_down
5,+,chr5:83077497-83353786,ENSG00000152422,XRCC4,protein_coding,2,83311069,intron,345,83353757,utr3,4253,230,2267,115,1986,0.52288,-0.27003,0.67,0.53,0.08065,0.0748,composite,control_down
5,-,chr5:144158158-144170713,ENSG00000145817,YIPF5,protein_coding,2,144159274,utr3,20222,144158166,utr3,10135,10056,5101,10166,5034,-0.02694,0.02779,0.5,0.5,0.99011,0.99011,same,control_up
5,+,chr5:113513682-113595284,ENSG00000047188,YTHDC2,protein_coding,2,113593706,utr3,2840,113595281,utr3,46091,1402,15765,1438,30326,0.46716,-0.35304,0.49,0.34,0,0,same,enhanced
5,-,chr5:77072071-77087322,ENSG00000132846,ZBED3,protein_coding,2,77073639,utr3,4437,77073445,utr3,502,1637,147,2800,355,0.16764,-0.32226,0.37,0.29,0.24154,0.25218,same,control_down
5,-,chr5:160393147-160400096,ENSG00000221886,ZBED8,protein_coding,2,160393521,utr3,642,160393149,utr3,1765,307,757,335,1008,0.07047,-0.0505,0.48,0.43,0.88564,0.88825,same,control_down
5,+,chr5:81301589-81313296,ENSG00000131732,ZCCHC9,protein_coding,2,81305096,exon,1863,81313134,utr3,7590,1097,3615,766,3975,0.2459,-0.23372,0.59,0.48,0.13158,0.13062,skipped,control_down
5,+,chr5:178859952-178888121,ENSG00000178338,ZNF354B,protein_coding,2,178884416,utr3,915,178886686,intron,284,397,136,518,148,0.02945,-0.03025,0.43,0.48,0.30677,0.29844,skipped,control_down
5,+,chr5:179023751-179035063,ENSG00000234284,ZNF879,protein_coding,2,179034226,utr3,458,179034385,utr3,469,197,205,261,264,-0.01233,0.01218,0.43,0.44,0.7007,0.7007,same,control_up
6,+,chr6:26596951-26600743,ENSG00000146109,ABT1,protein_coding,2,26599146,utr3,54590,26600046,utr3,4690,26922,2436,27668,2254,-0.08339,0.09225,0.49,0.52,0.43333,0.43437,same,control_up
6,+,chr6:41101021-41140834,ENSG00000161912,ADCY10P1,transcribed_unprocessed_pseudogene,2,41102397,intron,2832,41140828,exon,2818,1100,1267,1732,1551,-0.19492,0.19653,0.39,0.45,0.16975,0.16988,composite,control_up
6,-,chr6:11712053-11807045,ENSG00000111863,ADTRP,protein_coding,2,11713674,utr3,8886,11713524,utr3,1695,2051,481,6835,1214,-0.15612,0.21941,0.23,0.28,0.29236,0.29685,same,control_up
6,-,chr6:161129978-161274060,ENSG00000026652,AGPAT4,protein_coding,2,161136074,utr3,20030,161129978,utr3,7980,7986,2694,12044,5286,0.21029,-0.22324,0.4,0.34,0.03283,0.03301,same,enhanced
6,+,chr6:151239998-151358556,ENSG00000131016,AKAP12,protein_coding,2,151356772,utr3,80793,151358532,utr3,15133,16622,2752,64171,12381,0.11047,-0.12045,0.21,0.18,0.03226,0.03238,same,enhanced
6,-,chr6:87675071-87702208,ENSG00000135334,AKIRIN2,protein_coding,2,87698403,intron,21695,87675251,utr3,9640,9568,4444,12127,5196,-0.02862,0.03057,0.44,0.46,0.94128,0.94133,composite,control_up
6,-,chr6:57908559-57913910,ENSG00000272316,AL021368.2,lincRNA,2,57910976,exon,2079,57908563,exon,13724,1040,4893,1039,8831,0.32765,-0.31692,0.5,0.36,0.08765,0.08765,same,control_down
6,+,chr6:10852753-10886829,ENSG00000272162,AL024498.2,protein_coding,2,10857627,intron,501,10866306,intron,295,254,103,247,192,0.40817,-0.56273,0.51,0.35,0.02591,0.0285,skipped,enhanced
6,+,chr6:147737547-147953936,ENSG00000227681,AL033504.1,lincRNA,2,147766095,intron,1242,147805514,intron,949,421,345,821,604,-0.02284,0.02322,0.34,0.36,0.70743,0.70751,composite,control_up
6,+,chr6:143807091-143843342,ENSG00000257065,AL049844.1,protein_coding,2,143830827,intron,17763,143831183,intron,2330,4732,640,13031,1690,-0.0371,0.05177,0.27,0.27,0.76332,0.76544,composite,control_up
6,+,chr6:16764345-16766882,ENSG00000272341,AL137003.2,lincRNA,2,16764987,exon,393,16766881,exon,519,198,251,195,268,0.12656,-0.11199,0.5,0.48,0.82363,0.82326,same,control_down
6,+,chr6:145799408-145886584,ENSG00000235652,AL356599.1,antisense_RNA,2,145877014,intron,646,145884710,exon,962,266,381,380,581,0.02361,-0.02175,0.41,0.4,0.74273,0.74275,composite,control_down
6,-,chr6:708591-711404,ENSG00000272463,AL357054.4,lincRNA,2,710003,exon,486,708593,exon,2919,142,535,344,2384,0.52985,-0.35068,0.29,0.18,0.02001,0.01735,same,enhanced
6,+,chr6:3751110-3753870,ENSG00000270504,AL391422.3,antisense_RNA,2,3753015,exon,1726,3753573,exon,396,982,218,744,178,0.02941,-0.04551,0.57,0.55,0.74159,0.74179,same,control_down
6,-,chr6:68629961-68635026,ENSG00000230910,AL391807.1,antisense_RNA,2,68633999,exon,545,68632664,exon,854,281,221,264,633,0.77263,-0.71891,0.52,0.26,0.08578,0.08578,same,control_down
6,-,chr6:30282348-30286053,ENSG00000280128,AL662795.2,TEC,2,30285329,exon,1133,30282930,exon,3795,589,2109,544,1686,-0.00639,0.00527,0.52,0.56,0.94094,0.93966,same,control_up
6,-,chr6:31195199-31198036,ENSG00000272501,AL662844.4,antisense_RNA,2,31196492,exon,238,31195202,exon,1710,105,757,133,953,0.01918,-0.01083,0.44,0.44,0.89612,0.89793,same,control_down
6,+,chr6:110874769-110895712,ENSG00000123505,AMD1,protein_coding,2,110894167,utr3,4150,110895707,utr3,77181,2025,33078,2125,44103,0.17487,-0.13812,0.49,0.43,0.14633,0.14462,same,control_down
6,+,chr6:138161920-138344662,ENSG00000112379,ARFGEF3,protein_coding,2,138339953,utr3,2535,138344610,utr3,14888,850,3619,1685,11269,0.42009,-0.33846,0.34,0.24,0.00601,0.00579,same,enhanced
6,-,chr6:32098175-32128252,ENSG00000213676,ATF6B,protein_coding,2,32115265,utr3,15397,32105893,intron,827,7733,348,7664,479,0.18182,-0.25381,0.5,0.42,0.60622,0.61078,skipped,control_down
6,-,chr6:106045422-106325790,ENSG00000057663,ATG5,protein_coding,2,106279712,utr3,1702,106185920,utr3,12588,1161,6383,541,6205,0.46388,-0.44428,0.68,0.51,0.14484,0.14484,skipped,control_down
6,+,chr6:80106646-80346269,ENSG00000083123,BCKDHB,protein_coding,2,80229610,intron,3550,80346269,utr3,6751,1914,2785,1636,3966,0.30245,-0.29029,0.54,0.41,0.02987,0.02971,composite,enhanced
6,-,chr6:8013566-8064413,ENSG00000188428,BLOC1S5,protein_coding,2,8013983,utr3,3082,8013567,utr3,3922,1541,2104,1541,1818,-0.09461,0.08915,0.5,0.54,0.93951,0.93923,same,control_up
6,+,chr6:7726796-7881421,ENSG00000153162,BMP6,protein_coding,2,7731853,intron,818,7881417,utr3,6074,420,1892,398,4182,0.76416,-0.61135,0.51,0.31,0.00022,0.00018,composite,enhanced
6,+,chr6:32968659-32981504,ENSG00000204256,BRD2,protein_coding,2,32981307,utr3,24331,32981497,utr3,10374,11748,4128,12583,6246,0.20208,-0.20959,0.48,0.4,0.13177,0.1321,same,control_down
6,+,chr6:169702189-169704855,ENSG00000185127,C6orf120,protein_coding,2,169703178,utr3,466,169703448,utr3,323,269,191,197,132,0.02615,-0.03021,0.58,0.59,0.47715,0.47799,same,control_down
6,+,chr6:107028212-107051341,ENSG00000130349,C6orf203,protein_coding,2,107041973,intron,6135,107051339,utr3,18565,3219,8591,2916,9974,0.25606,-0.22993,0.52,0.46,0.0836,0.08321,composite,control_down
6,+,chr6:151494029-151621192,ENSG00000120262,CCDC170,protein_coding,2,151620120,utr3,557,151620731,utr3,478,198,135,359,343,0.18701,-0.20114,0.36,0.28,0.83304,0.83304,same,control_down
6,+,chr6:73695784-73828315,ENSG00000156535,CD109,protein_coding,2,73823928,utr3,10155,73828311,utr3,51914,7403,23238,2752,28676,0.80145,-0.75618,0.73,0.45,0,0,same,enhanced
6,-,chr6:109366513-109382456,ENSG00000135535,CD164,protein_coding,2,109367280,utr3,44882,109366515,utr3,86636,22274,39943,22608,46693,0.1115,-0.11035,0.5,0.46,0.19363,0.19361,same,control_down
6,-,chr6:106969830-106975626,ENSG00000272398,CD24,protein_coding,2,106971298,utr3,21396,106969832,utr3,92911,17685,65385,3711,27526,0.38241,-0.3627,0.83,0.7,0,0,same,enhanced
6,+,chr6:14117255-14136917,ENSG00000112149,CD83,protein_coding,2,14136228,utr3,14802,14136672,utr3,40412,4235,12213,10567,28199,-0.04595,0.04344,0.29,0.3,0.37004,0.36971,same,control_up
6,+,chr6:4706158-4955550,ENSG00000153046,CDYL,protein_coding,2,4954256,utr3,4701,4955542,utr3,25344,2928,11772,1773,13572,0.3625,-0.3271,0.62,0.46,0.00037,0.00036,same,enhanced
6,-,chr6:33162680-33192498,ENSG00000204248,COL11A2,protein_coding,2,33162878,utr3,226,33162694,utr3,312,102,156,124,156,-0.14698,0.12299,0.45,0.5,0.41553,0.41343,same,control_up
6,-,chr6:43037616-43053944,ENSG00000044090,CUL7,protein_coding,2,43049105,intron,612,43037619,utr3,7429,326,4831,286,2598,-0.43448,0.2573,0.53,0.65,0.06097,0.0557,composite,control_up
6,+,chr6:39792297-39904876,ENSG00000146122,DAAM2,protein_coding,2,39881079,intron,885,39904863,utr3,13578,238,3653,647,9925,0.00547,-0.00354,0.27,0.27,1,1,composite,control_down
6,+,chr6:117453816-117569857,ENSG00000164465,DCBLD1,protein_coding,2,117548793,utr3,4874,117549793,utr3,11223,2979,5994,1895,5229,0.19992,-0.18696,0.61,0.53,0.17029,0.16961,same,control_down
6,-,chr6:31727037-31730616,ENSG00000213722,DDAH2,protein_coding,2,31730582,utr5,16570,31727040,utr3,101462,8195,40482,8375,60980,0.27005,-0.25979,0.49,0.4,0.00198,0.00197,skipped,enhanced
6,-,chr6:110391770-110415561,ENSG00000203797,DDO,protein_coding,2,110392182,utr3,1514,110391788,utr3,3888,539,1223,975,2665,0.28514,-0.24522,0.36,0.31,0.40294,0.40145,same,control_down
6,-,chr6:30653118-30673036,ENSG00000204560,DHX16,protein_coding,2,30668025,intron,901,30653155,utr3,12140,572,6719,329,5421,0.32554,-0.23334,0.63,0.55,0.11192,0.10827,composite,control_down
6,+,chr6:291629-351354,ENSG00000112679,DUSP22,protein_coding,2,321675,intron,7201,351352,utr3,97460,3570,44033,3631,53427,0.08666,-0.08357,0.5,0.45,0.64727,0.64684,composite,control_down
6,+,chr6:20401905-20493714,ENSG00000112242,E2F3,protein_coding,2,20493551,utr3,20862,20493713,utr3,42133,12360,25455,8502,16678,0.00731,-0.00726,0.59,0.6,0.75192,0.75188,same,control_down
6,-,chr6:127288709-127343608,ENSG00000093144,ECHDC1,protein_coding,2,127289779,utr3,27634,127288713,utr3,15435,12252,5824,15382,9611,0.162,-0.16598,0.44,0.38,0.12238,0.1225,same,control_down
6,-,chr6:73515749-73523796,ENSG00000156508,EEF1A1,protein_coding,2,73517511,utr3,33157,73515751,utr3,13325,12931,4514,20226,8811,0.27698,-0.28282,0.39,0.34,0.07935,0.0795,same,control_down
6,+,chr6:52407777-52529885,ENSG00000096093,EFHC1,protein_coding,2,52460902,intron,471,52492419,utr3,7373,202,3073,269,4300,-0.03514,0.03009,0.43,0.42,0.51684,0.52229,composite,control_up
6,+,chr6:131628441-131747417,ENSG00000154269,ENPP3,protein_coding,2,131747062,utr3,782,131747410,utr3,780,531,523,251,257,0.1495,-0.14182,0.68,0.67,1,1,same,control_down
6,-,chr6:36354090-36387799,ENSG00000010030,ETV7,protein_coding,2,36366195,utr3,2215,36354438,utr3,747,1192,293,1023,454,0.85273,-0.99201,0.54,0.39,0.81339,0.81325,skipped,control_down
6,-,chr6:158765740-158819411,ENSG00000092820,EZR,protein_coding,2,158766556,utr3,19706,158765748,utr3,272141,8195,107424,11511,164717,0.089,-0.08319,0.42,0.39,0.5671,0.56682,same,control_down
6,-,chr6:6144084-6321012,ENSG00000124491,F13A1,protein_coding,2,6188132,intron,4002,6144084,utr3,59163,1895,25376,2107,33787,0.04285,-0.0398,0.47,0.43,0.83804,0.8379,composite,control_down
6,+,chr6:112087598-112102789,ENSG00000203778,FAM229B,protein_coding,2,112089216,intron,761,112100882,utr3,5439,272,2439,489,3000,-0.36126,0.23349,0.36,0.45,0.04288,0.041,composite,repressed
6,-,chr6:145793501-145814752,ENSG00000118496,FBXO30,protein_coding,2,145798195,utr3,22678,145793502,utr3,2126,10921,881,11757,1245,0.19773,-0.26221,0.48,0.41,0.03567,0.03667,same,enhanced
6,+,chr6:1609971-1613896,ENSG00000054598,FOXC1,protein_coding,2,1612819,utr3,4233,1613891,utr3,82731,2350,38067,1883,44664,0.31102,-0.27109,0.56,0.46,0.22654,0.22488,same,control_down
6,+,chr6:41546425-41602383,ENSG00000137166,FOXP4,protein_coding,2,41600625,utr3,2138,41602382,utr3,2097,1115,796,1023,1301,0.30137,-0.30654,0.52,0.38,0.03607,0.03623,same,enhanced
6,-,chr6:115931148-116060757,ENSG00000111816,FRK,protein_coding,2,115992082,intron,2574,115933147,utr3,20797,1296,10965,1278,9832,-0.10867,0.09676,0.5,0.53,0.95342,0.95342,composite,control_up
6,-,chr6:29559925-29633975,ENSG00000204681,GABBR1,protein_coding,2,29629441,intron,3292,29602237,utr3,24255,1192,9707,2100,14548,-0.09763,0.07818,0.36,0.4,0.43087,0.42941,composite,control_up
6,+,chr6:10492222-10629367,ENSG00000111846,GCNT2,protein_coding,2,10609792,intron,905,10629366,utr3,7075,453,3079,452,3996,0.13771,-0.11632,0.5,0.44,0.35036,0.34725,composite,control_down
6,+,chr6:121435691-121449726,ENSG00000152661,GJA1,protein_coding,2,121449260,utr3,7516,121449719,utr3,104067,2857,40651,4659,63416,-0.08107,0.0743,0.38,0.39,0.52161,0.52088,same,control_up
6,-,chr6:1623805-2245691,ENSG00000112699,GMDS,protein_coding,2,2131821,intron,2555,1623806,utr3,36783,1469,24317,1086,12466,-0.20706,0.19171,0.57,0.66,0.55786,0.55679,composite,control_up
6,-,chr6:30541376-30557173,ENSG00000204590,GNL1,protein_coding,2,30545964,utr3,27593,30541389,utr3,6232,14014,1747,13579,4485,0.60451,-0.65405,0.51,0.28,0,0,same,enhanced
